xcen,ycen,sxx,syy,sxy                                                     
8.9500E+001,7.4500E+001,-8.6125E+006,-2.6270E+007,4.1756E+004           
8.9500E+001,7.5500E+001,-8.6147E+006,-2.6258E+007,5.1193E+004           
8.9500E+001,7.6500E+001,-8.6181E+006,-2.6248E+007,5.9433E+004           
8.9500E+001,7.7500E+001,-8.6221E+006,-2.6236E+007,6.7960E+004           
8.9500E+001,7.8500E+001,-8.6276E+006,-2.6223E+007,7.5668E+004           
8.9500E+001,7.9500E+001,-8.6333E+006,-2.6210E+007,8.2264E+004           
8.9500E+001,8.0500E+001,-8.6394E+006,-2.6197E+007,8.7350E+004           
8.9500E+001,8.1500E+001,-8.6465E+006,-2.6183E+007,9.1789E+004           
8.9500E+001,8.2500E+001,-8.6542E+006,-2.6169E+007,9.5124E+004           
8.9500E+001,8.3500E+001,-8.6620E+006,-2.6155E+007,9.7206E+004           
8.9500E+001,8.4500E+001,-8.6695E+006,-2.6142E+007,9.7964E+004           
8.9500E+001,8.5500E+001,-8.6763E+006,-2.6128E+007,9.7240E+004           
8.9500E+001,8.6500E+001,-8.6827E+006,-2.6114E+007,9.5390E+004           
8.9500E+001,8.7500E+001,-8.6894E+006,-2.6101E+007,9.2423E+004           
8.9500E+001,8.8500E+001,-8.6953E+006,-2.6088E+007,8.8338E+004           
8.9500E+001,8.9500E+001,-8.7005E+006,-2.6076E+007,8.3123E+004           
8.9500E+001,9.0500E+001,-8.7047E+006,-2.6064E+007,7.6988E+004           
8.9500E+001,9.1500E+001,-8.7081E+006,-2.6052E+007,6.9844E+004           
8.9500E+001,9.2500E+001,-8.7103E+006,-2.6043E+007,6.2018E+004           
8.9500E+001,9.3500E+001,-8.7108E+006,-2.6033E+007,5.3710E+004           
8.9500E+001,9.4500E+001,-8.7094E+006,-2.6024E+007,4.4989E+004           
8.9500E+001,9.5500E+001,-8.7061E+006,-2.6016E+007,3.6067E+004           
8.9500E+001,9.6500E+001,-8.7004E+006,-2.6010E+007,2.7470E+004           
8.9500E+001,9.7500E+001,-8.6916E+006,-2.6005E+007,1.9006E+004           
8.9500E+001,9.8500E+001,-8.6798E+006,-2.6001E+007,1.0756E+004           
8.9500E+001,9.9500E+001,-8.6643E+006,-2.6000E+007,3.6915E+003          
9.0500E+001,5.0000E-001,-8.6683E+006,-2.6485E+007,-2.5045E+002           
9.0500E+001,1.5000E+000,-8.6677E+006,-2.6486E+007,-1.7343E+002           
9.0500E+001,2.5000E+000,-8.6676E+006,-2.6486E+007,-7.1244E+002           
9.0500E+001,3.5000E+000,-8.6668E+006,-2.6488E+007,1.9350E+002            
9.0500E+001,4.5000E+000,-8.6656E+006,-2.6489E+007,1.4473E+003            
9.0500E+001,5.5000E+000,-8.6641E+006,-2.6491E+007,2.2401E+003            
9.0500E+001,6.5000E+000,-8.6627E+006,-2.6492E+007,2.9730E+003            
9.0500E+001,7.5000E+000,-8.6601E+006,-2.6494E+007,4.0720E+003            
9.0500E+001,8.5000E+000,-8.6576E+006,-2.6497E+007,6.6091E+003            
9.0500E+001,9.5000E+000,-8.6547E+006,-2.6500E+007,8.6628E+003           
9.0500E+001,1.0500E+001,-8.6518E+006,-2.6503E+007,1.2210E+004           
9.0500E+001,1.1500E+001,-8.6491E+006,-2.6506E+007,1.5921E+004           
9.0500E+001,1.2500E+001,-8.6455E+006,-2.6507E+007,1.9294E+004           
9.0500E+001,1.3500E+001,-8.6422E+006,-2.6511E+007,2.4090E+004           
9.0500E+001,1.4500E+001,-8.6380E+006,-2.6514E+007,3.0007E+004           
9.0500E+001,1.5500E+001,-8.6341E+006,-2.6515E+007,3.6259E+004           
9.0500E+001,1.6500E+001,-8.6313E+006,-2.6518E+007,4.3260E+004           
9.0500E+001,1.7500E+001,-8.6287E+006,-2.6521E+007,5.0609E+004           
9.0500E+001,1.8500E+001,-8.6261E+006,-2.6523E+007,5.8384E+004           
9.0500E+001,1.9500E+001,-8.6232E+006,-2.6524E+007,6.7210E+004           
9.0500E+001,2.0500E+001,-8.6199E+006,-2.6525E+007,7.8279E+004           
9.0500E+001,2.1500E+001,-8.6169E+006,-2.6526E+007,8.7793E+004           
9.0500E+001,2.2500E+001,-8.6146E+006,-2.6526E+007,9.8407E+004           
9.0500E+001,2.3500E+001,-8.6133E+006,-2.6525E+007,1.0926E+005           
9.0500E+001,2.4500E+001,-8.6131E+006,-2.6523E+007,1.2062E+005           
9.0500E+001,2.5500E+001,-8.6133E+006,-2.6521E+007,1.3164E+005           
9.0500E+001,2.6500E+001,-8.6142E+006,-2.6520E+007,1.4283E+005           
9.0500E+001,2.7500E+001,-8.6147E+006,-2.6516E+007,1.5528E+005           
9.0500E+001,2.8500E+001,-8.6161E+006,-2.6511E+007,1.6619E+005           
9.0500E+001,2.9500E+001,-8.6204E+006,-2.6505E+007,1.7730E+005           
9.0500E+001,3.0500E+001,-8.6253E+006,-2.6498E+007,1.8862E+005           
9.0500E+001,3.1500E+001,-8.6300E+006,-2.6490E+007,1.9682E+005           
9.0500E+001,3.2500E+001,-8.6360E+006,-2.6482E+007,2.0476E+005           
9.0500E+001,3.3500E+001,-8.6428E+006,-2.6472E+007,2.1375E+005           
9.0500E+001,3.4500E+001,-8.6505E+006,-2.6461E+007,2.1938E+005           
9.0500E+001,3.5500E+001,-8.6607E+006,-2.6451E+007,2.2411E+005           
9.0500E+001,3.6500E+001,-8.6697E+006,-2.6438E+007,2.2668E+005           
9.0500E+001,3.7500E+001,-8.6799E+006,-2.6426E+007,2.2969E+005           
9.0500E+001,3.8500E+001,-8.6913E+006,-2.6413E+007,2.2838E+005           
9.0500E+001,3.9500E+001,-8.7023E+006,-2.6399E+007,2.2510E+005           
9.0500E+001,4.0500E+001,-8.7138E+006,-2.6385E+007,2.1985E+005           
9.0500E+001,4.1500E+001,-8.7253E+006,-2.6371E+007,2.1301E+005           
9.0500E+001,4.2500E+001,-8.7360E+006,-2.6358E+007,2.0299E+005           
9.0500E+001,4.3500E+001,-8.7460E+006,-2.6346E+007,1.9194E+005           
9.0500E+001,4.4500E+001,-8.7541E+006,-2.6333E+007,1.7981E+005           
9.0500E+001,4.5500E+001,-8.7615E+006,-2.6322E+007,1.6493E+005           
9.0500E+001,4.6500E+001,-8.7680E+006,-2.6311E+007,1.4827E+005           
9.0500E+001,4.7500E+001,-8.7732E+006,-2.6302E+007,1.3148E+005           
9.0500E+001,4.8500E+001,-8.7760E+006,-2.6293E+007,1.1414E+005           
9.0500E+001,4.9500E+001,-8.7774E+006,-2.6286E+007,9.5650E+004           
9.0500E+001,5.0500E+001,-8.7788E+006,-2.6280E+007,7.7100E+004           
9.0500E+001,5.1500E+001,-8.7776E+006,-2.6276E+007,5.7809E+004           
9.0500E+001,5.2500E+001,-8.7737E+006,-2.6272E+007,4.1131E+004           
9.0500E+001,5.3500E+001,-8.7692E+006,-2.6271E+007,2.5195E+004           
9.0500E+001,5.4500E+001,-8.7618E+006,-2.6269E+007,1.0156E+004           
9.0500E+001,5.5500E+001,-8.7547E+006,-2.6271E+007,-5.1244E+003          
9.0500E+001,5.6500E+001,-8.7445E+006,-2.6271E+007,-1.7401E+004          
9.0500E+001,5.7500E+001,-8.7345E+006,-2.6274E+007,-2.7677E+004          
9.0500E+001,5.8500E+001,-8.7247E+006,-2.6276E+007,-3.7027E+004          
9.0500E+001,5.9500E+001,-8.7145E+006,-2.6277E+007,-4.4546E+004          
9.0500E+001,6.0500E+001,-8.7041E+006,-2.6280E+007,-4.9049E+004          
9.0500E+001,6.1500E+001,-8.6921E+006,-2.6281E+007,-5.1669E+004          
9.0500E+001,6.2500E+001,-8.6812E+006,-2.6283E+007,-5.3102E+004          
9.0500E+001,6.3500E+001,-8.6716E+006,-2.6285E+007,-5.2516E+004          
9.0500E+001,6.4500E+001,-8.6618E+006,-2.6287E+007,-4.9946E+004          
9.0500E+001,6.5500E+001,-8.6523E+006,-2.6286E+007,-4.5275E+004          
9.0500E+001,6.6500E+001,-8.6445E+006,-2.6285E+007,-4.0145E+004          
9.0500E+001,6.7500E+001,-8.6378E+006,-2.6283E+007,-3.3180E+004          
9.0500E+001,6.8500E+001,-8.6322E+006,-2.6280E+007,-2.6049E+004          
9.0500E+001,6.9500E+001,-8.6272E+006,-2.6276E+007,-1.6858E+004          
9.0500E+001,7.0500E+001,-8.6238E+006,-2.6272E+007,-7.5527E+003          
9.0500E+001,7.1500E+001,-8.6218E+006,-2.6266E+007,2.2340E+003           
9.0500E+001,7.2500E+001,-8.6206E+006,-2.6258E+007,1.2369E+004           
9.0500E+001,7.3500E+001,-8.6206E+006,-2.6252E+007,2.1647E+004           
9.0500E+001,7.4500E+001,-8.6216E+006,-2.6244E+007,3.0654E+004           
9.0500E+001,7.5500E+001,-8.6235E+006,-2.6234E+007,3.9882E+004           
9.0500E+001,7.6500E+001,-8.6264E+006,-2.6225E+007,4.7668E+004           
9.0500E+001,7.7500E+001,-8.6298E+006,-2.6214E+007,5.5836E+004           
9.0500E+001,7.8500E+001,-8.6341E+006,-2.6203E+007,6.3321E+004           
9.0500E+001,7.9500E+001,-8.6389E+006,-2.6191E+007,6.9571E+004           
9.0500E+001,8.0500E+001,-8.6439E+006,-2.6179E+007,7.4539E+004           
9.0500E+001,8.1500E+001,-8.6497E+006,-2.6168E+007,7.8454E+004           
9.0500E+001,8.2500E+001,-8.6560E+006,-2.6155E+007,8.1492E+004           
9.0500E+001,8.3500E+001,-8.6625E+006,-2.6143E+007,8.3238E+004           
9.0500E+001,8.4500E+001,-8.6690E+006,-2.6130E+007,8.4125E+004           
9.0500E+001,8.5500E+001,-8.6749E+006,-2.6118E+007,8.3922E+004           
9.0500E+001,8.6500E+001,-8.6806E+006,-2.6105E+007,8.2212E+004           
9.0500E+001,8.7500E+001,-8.6860E+006,-2.6093E+007,7.9539E+004           
9.0500E+001,8.8500E+001,-8.6907E+006,-2.6081E+007,7.5678E+004           
9.0500E+001,8.9500E+001,-8.6949E+006,-2.6069E+007,7.0868E+004           
9.0500E+001,9.0500E+001,-8.6986E+006,-2.6059E+007,6.5298E+004           
9.0500E+001,9.1500E+001,-8.7014E+006,-2.6049E+007,5.9087E+004           
9.0500E+001,9.2500E+001,-8.7031E+006,-2.6039E+007,5.2113E+004           
9.0500E+001,9.3500E+001,-8.7030E+006,-2.6030E+007,4.4529E+004           
9.0500E+001,9.4500E+001,-8.7014E+006,-2.6022E+007,3.6958E+004           
9.0500E+001,9.5500E+001,-8.6979E+006,-2.6015E+007,2.8990E+004           
9.0500E+001,9.6500E+001,-8.6926E+006,-2.6009E+007,2.1408E+004           
9.0500E+001,9.7500E+001,-8.6846E+006,-2.6004E+007,1.4457E+004           
9.0500E+001,9.8500E+001,-8.6733E+006,-2.6001E+007,7.8071E+003           
9.0500E+001,9.9500E+001,-8.6593E+006,-2.6000E+007,2.2892E+003          
9.1500E+001,5.0000E-001,-8.6681E+006,-2.6513E+007,8.6908E+001            
9.1500E+001,1.5000E+000,-8.6677E+006,-2.6513E+007,1.7253E+002            
9.1500E+001,2.5000E+000,-8.6668E+006,-2.6513E+007,4.3495E+001            
9.1500E+001,3.5000E+000,-8.6661E+006,-2.6514E+007,9.0203E+002            
9.1500E+001,4.5000E+000,-8.6656E+006,-2.6516E+007,2.3340E+003            
9.1500E+001,5.5000E+000,-8.6645E+006,-2.6517E+007,3.1056E+003            
9.1500E+001,6.5000E+000,-8.6636E+006,-2.6518E+007,3.6314E+003            
9.1500E+001,7.5000E+000,-8.6622E+006,-2.6520E+007,5.5200E+003            
9.1500E+001,8.5000E+000,-8.6594E+006,-2.6521E+007,7.7356E+003            
9.1500E+001,9.5000E+000,-8.6572E+006,-2.6523E+007,1.0443E+004           
9.1500E+001,1.0500E+001,-8.6554E+006,-2.6526E+007,1.3844E+004           
9.1500E+001,1.1500E+001,-8.6529E+006,-2.6528E+007,1.7342E+004           
9.1500E+001,1.2500E+001,-8.6503E+006,-2.6528E+007,2.0507E+004           
9.1500E+001,1.3500E+001,-8.6472E+006,-2.6530E+007,2.5573E+004           
9.1500E+001,1.4500E+001,-8.6439E+006,-2.6533E+007,3.1404E+004           
9.1500E+001,1.5500E+001,-8.6406E+006,-2.6533E+007,3.6790E+004           
9.1500E+001,1.6500E+001,-8.6372E+006,-2.6534E+007,4.4034E+004           
9.1500E+001,1.7500E+001,-8.6353E+006,-2.6535E+007,5.1055E+004           
9.1500E+001,1.8500E+001,-8.6336E+006,-2.6535E+007,5.8993E+004           
9.1500E+001,1.9500E+001,-8.6301E+006,-2.6534E+007,6.7286E+004           
9.1500E+001,2.0500E+001,-8.6280E+006,-2.6534E+007,7.6405E+004           
9.1500E+001,2.1500E+001,-8.6269E+006,-2.6533E+007,8.5723E+004           
9.1500E+001,2.2500E+001,-8.6253E+006,-2.6532E+007,9.5647E+004           
9.1500E+001,2.3500E+001,-8.6233E+006,-2.6528E+007,1.0610E+005           
9.1500E+001,2.4500E+001,-8.6221E+006,-2.6524E+007,1.1634E+005           
9.1500E+001,2.5500E+001,-8.6231E+006,-2.6520E+007,1.2711E+005           
9.1500E+001,2.6500E+001,-8.6238E+006,-2.6515E+007,1.3778E+005           
9.1500E+001,2.7500E+001,-8.6243E+006,-2.6509E+007,1.4852E+005           
9.1500E+001,2.8500E+001,-8.6268E+006,-2.6503E+007,1.5819E+005           
9.1500E+001,2.9500E+001,-8.6294E+006,-2.6494E+007,1.6860E+005           
9.1500E+001,3.0500E+001,-8.6335E+006,-2.6485E+007,1.7931E+005           
9.1500E+001,3.1500E+001,-8.6378E+006,-2.6475E+007,1.8750E+005           
9.1500E+001,3.2500E+001,-8.6419E+006,-2.6464E+007,1.9463E+005           
9.1500E+001,3.3500E+001,-8.6475E+006,-2.6452E+007,2.0269E+005           
9.1500E+001,3.4500E+001,-8.6552E+006,-2.6440E+007,2.0754E+005           
9.1500E+001,3.5500E+001,-8.6631E+006,-2.6428E+007,2.1120E+005           
9.1500E+001,3.6500E+001,-8.6700E+006,-2.6413E+007,2.1348E+005           
9.1500E+001,3.7500E+001,-8.6795E+006,-2.6400E+007,2.1497E+005           
9.1500E+001,3.8500E+001,-8.6886E+006,-2.6385E+007,2.1352E+005           
9.1500E+001,3.9500E+001,-8.6977E+006,-2.6370E+007,2.1003E+005           
9.1500E+001,4.0500E+001,-8.7066E+006,-2.6355E+007,2.0509E+005           
9.1500E+001,4.1500E+001,-8.7162E+006,-2.6341E+007,1.9806E+005           
9.1500E+001,4.2500E+001,-8.7248E+006,-2.6325E+007,1.8903E+005           
9.1500E+001,4.3500E+001,-8.7327E+006,-2.6313E+007,1.7886E+005           
9.1500E+001,4.4500E+001,-8.7396E+006,-2.6300E+007,1.6730E+005           
9.1500E+001,4.5500E+001,-8.7458E+006,-2.6288E+007,1.5299E+005           
9.1500E+001,4.6500E+001,-8.7509E+006,-2.6275E+007,1.3776E+005           
9.1500E+001,4.7500E+001,-8.7557E+006,-2.6267E+007,1.2270E+005           
9.1500E+001,4.8500E+001,-8.7582E+006,-2.6257E+007,1.0650E+005           
9.1500E+001,4.9500E+001,-8.7591E+006,-2.6249E+007,8.8892E+004           
9.1500E+001,5.0500E+001,-8.7597E+006,-2.6242E+007,7.0697E+004           
9.1500E+001,5.1500E+001,-8.7595E+006,-2.6238E+007,5.4607E+004           
9.1500E+001,5.2500E+001,-8.7553E+006,-2.6234E+007,3.8333E+004           
9.1500E+001,5.3500E+001,-8.7503E+006,-2.6233E+007,2.2952E+004           
9.1500E+001,5.4500E+001,-8.7450E+006,-2.6230E+007,8.6850E+003           
9.1500E+001,5.5500E+001,-8.7392E+006,-2.6231E+007,-5.1468E+003          
9.1500E+001,5.6500E+001,-8.7325E+006,-2.6232E+007,-1.6087E+004          
9.1500E+001,5.7500E+001,-8.7247E+006,-2.6234E+007,-2.5800E+004          
9.1500E+001,5.8500E+001,-8.7163E+006,-2.6236E+007,-3.5007E+004          
9.1500E+001,5.9500E+001,-8.7068E+006,-2.6238E+007,-4.2931E+004          
9.1500E+001,6.0500E+001,-8.6974E+006,-2.6240E+007,-4.7561E+004          
9.1500E+001,6.1500E+001,-8.6892E+006,-2.6243E+007,-5.0427E+004          
9.1500E+001,6.2500E+001,-8.6812E+006,-2.6245E+007,-5.2958E+004          
9.1500E+001,6.3500E+001,-8.6722E+006,-2.6247E+007,-5.2937E+004          
9.1500E+001,6.4500E+001,-8.6631E+006,-2.6249E+007,-5.0214E+004          
9.1500E+001,6.5500E+001,-8.6559E+006,-2.6249E+007,-4.6280E+004          
9.1500E+001,6.6500E+001,-8.6495E+006,-2.6249E+007,-4.1498E+004          
9.1500E+001,6.7500E+001,-8.6440E+006,-2.6248E+007,-3.5510E+004          
9.1500E+001,6.8500E+001,-8.6390E+006,-2.6247E+007,-2.8819E+004          
9.1500E+001,6.9500E+001,-8.6347E+006,-2.6244E+007,-2.0588E+004          
9.1500E+001,7.0500E+001,-8.6324E+006,-2.6240E+007,-1.2215E+004          
9.1500E+001,7.1500E+001,-8.6304E+006,-2.6236E+007,-3.7927E+003          
9.1500E+001,7.2500E+001,-8.6292E+006,-2.6230E+007,4.8074E+003           
9.1500E+001,7.3500E+001,-8.6297E+006,-2.6226E+007,1.3156E+004           
9.1500E+001,7.4500E+001,-8.6297E+006,-2.6217E+007,2.1822E+004           
9.1500E+001,7.5500E+001,-8.6312E+006,-2.6210E+007,2.9897E+004           
9.1500E+001,7.6500E+001,-8.6336E+006,-2.6202E+007,3.6898E+004           
9.1500E+001,7.7500E+001,-8.6369E+006,-2.6193E+007,4.4456E+004           
9.1500E+001,7.8500E+001,-8.6397E+006,-2.6183E+007,5.1436E+004           
9.1500E+001,7.9500E+001,-8.6435E+006,-2.6173E+007,5.7246E+004           
9.1500E+001,8.0500E+001,-8.6478E+006,-2.6162E+007,6.2019E+004           
9.1500E+001,8.1500E+001,-8.6528E+006,-2.6152E+007,6.5340E+004           
9.1500E+001,8.2500E+001,-8.6580E+006,-2.6141E+007,6.8322E+004           
9.1500E+001,8.3500E+001,-8.6631E+006,-2.6129E+007,7.0690E+004           
9.1500E+001,8.4500E+001,-8.6678E+006,-2.6118E+007,7.1848E+004           
9.1500E+001,8.5500E+001,-8.6732E+006,-2.6107E+007,7.1529E+004           
9.1500E+001,8.6500E+001,-8.6782E+006,-2.6096E+007,6.9751E+004           
9.1500E+001,8.7500E+001,-8.6826E+006,-2.6084E+007,6.7511E+004           
9.1500E+001,8.8500E+001,-8.6866E+006,-2.6074E+007,6.4403E+004           
9.1500E+001,8.9500E+001,-8.6902E+006,-2.6063E+007,6.0107E+004           
9.1500E+001,9.0500E+001,-8.6930E+006,-2.6053E+007,5.4987E+004           
9.1500E+001,9.1500E+001,-8.6953E+006,-2.6044E+007,4.9252E+004           
9.1500E+001,9.2500E+001,-8.6966E+006,-2.6036E+007,4.2866E+004           
9.1500E+001,9.3500E+001,-8.6963E+006,-2.6028E+007,3.6045E+004           
9.1500E+001,9.4500E+001,-8.6945E+006,-2.6020E+007,2.9174E+004           
9.1500E+001,9.5500E+001,-8.6912E+006,-2.6014E+007,2.2324E+004           
9.1500E+001,9.6500E+001,-8.6862E+006,-2.6009E+007,1.6076E+004           
9.1500E+001,9.7500E+001,-8.6786E+006,-2.6004E+007,1.0565E+004           
9.1500E+001,9.8500E+001,-8.6686E+006,-2.6001E+007,5.5653E+003           
9.1500E+001,9.9500E+001,-8.6554E+006,-2.6000E+007,1.6953E+003          
9.2500E+001,5.0000E-001,-8.6679E+006,-2.6540E+007,2.3418E+002            
9.2500E+001,1.5000E+000,-8.6674E+006,-2.6540E+007,4.3411E+002            
9.2500E+001,2.5000E+000,-8.6668E+006,-2.6540E+007,5.5101E+002            
9.2500E+001,3.5000E+000,-8.6662E+006,-2.6541E+007,1.1586E+003            
9.2500E+001,4.5000E+000,-8.6657E+006,-2.6542E+007,2.7611E+003            
9.2500E+001,5.5000E+000,-8.6652E+006,-2.6543E+007,3.5152E+003            
9.2500E+001,6.5000E+000,-8.6639E+006,-2.6544E+007,4.1975E+003            
9.2500E+001,7.5000E+000,-8.6627E+006,-2.6545E+007,6.4028E+003            
9.2500E+001,8.5000E+000,-8.6614E+006,-2.6546E+007,8.7216E+003            
9.2500E+001,9.5000E+000,-8.6595E+006,-2.6547E+007,1.0447E+004           
9.2500E+001,1.0500E+001,-8.6580E+006,-2.6549E+007,1.3817E+004           
9.2500E+001,1.1500E+001,-8.6565E+006,-2.6549E+007,1.7124E+004           
9.2500E+001,1.2500E+001,-8.6539E+006,-2.6550E+007,2.1104E+004           
9.2500E+001,1.3500E+001,-8.6509E+006,-2.6551E+007,2.5693E+004           
9.2500E+001,1.4500E+001,-8.6485E+006,-2.6551E+007,3.0902E+004           
9.2500E+001,1.5500E+001,-8.6459E+006,-2.6551E+007,3.6336E+004           
9.2500E+001,1.6500E+001,-8.6436E+006,-2.6550E+007,4.3140E+004           
9.2500E+001,1.7500E+001,-8.6413E+006,-2.6550E+007,4.8858E+004           
9.2500E+001,1.8500E+001,-8.6390E+006,-2.6548E+007,5.6597E+004           
9.2500E+001,1.9500E+001,-8.6374E+006,-2.6546E+007,6.4802E+004           
9.2500E+001,2.0500E+001,-8.6364E+006,-2.6544E+007,7.3007E+004           
9.2500E+001,2.1500E+001,-8.6353E+006,-2.6540E+007,8.1966E+004           
9.2500E+001,2.2500E+001,-8.6340E+006,-2.6538E+007,9.1271E+004           
9.2500E+001,2.3500E+001,-8.6329E+006,-2.6532E+007,1.0096E+005           
9.2500E+001,2.4500E+001,-8.6332E+006,-2.6527E+007,1.1049E+005           
9.2500E+001,2.5500E+001,-8.6325E+006,-2.6520E+007,1.2018E+005           
9.2500E+001,2.6500E+001,-8.6327E+006,-2.6512E+007,1.3077E+005           
9.2500E+001,2.7500E+001,-8.6341E+006,-2.6504E+007,1.4091E+005           
9.2500E+001,2.8500E+001,-8.6355E+006,-2.6495E+007,1.4999E+005           
9.2500E+001,2.9500E+001,-8.6377E+006,-2.6484E+007,1.5848E+005           
9.2500E+001,3.0500E+001,-8.6407E+006,-2.6473E+007,1.6823E+005           
9.2500E+001,3.1500E+001,-8.6442E+006,-2.6460E+007,1.7552E+005           
9.2500E+001,3.2500E+001,-8.6489E+006,-2.6448E+007,1.8223E+005           
9.2500E+001,3.3500E+001,-8.6536E+006,-2.6434E+007,1.8922E+005           
9.2500E+001,3.4500E+001,-8.6584E+006,-2.6420E+007,1.9278E+005           
9.2500E+001,3.5500E+001,-8.6642E+006,-2.6406E+007,1.9604E+005           
9.2500E+001,3.6500E+001,-8.6710E+006,-2.6390E+007,1.9744E+005           
9.2500E+001,3.7500E+001,-8.6791E+006,-2.6375E+007,1.9806E+005           
9.2500E+001,3.8500E+001,-8.6858E+006,-2.6358E+007,1.9776E+005           
9.2500E+001,3.9500E+001,-8.6923E+006,-2.6341E+007,1.9375E+005           
9.2500E+001,4.0500E+001,-8.7004E+006,-2.6325E+007,1.8893E+005           
9.2500E+001,4.1500E+001,-8.7074E+006,-2.6309E+007,1.8204E+005           
9.2500E+001,4.2500E+001,-8.7140E+006,-2.6294E+007,1.7326E+005           
9.2500E+001,4.3500E+001,-8.7206E+006,-2.6279E+007,1.6306E+005           
9.2500E+001,4.4500E+001,-8.7265E+006,-2.6266E+007,1.5254E+005           
9.2500E+001,4.5500E+001,-8.7319E+006,-2.6252E+007,1.3949E+005           
9.2500E+001,4.6500E+001,-8.7357E+006,-2.6239E+007,1.2521E+005           
9.2500E+001,4.7500E+001,-8.7384E+006,-2.6230E+007,1.1165E+005           
9.2500E+001,4.8500E+001,-8.7405E+006,-2.6220E+007,9.6579E+004           
9.2500E+001,4.9500E+001,-8.7432E+006,-2.6212E+007,8.0902E+004           
9.2500E+001,5.0500E+001,-8.7433E+006,-2.6205E+007,6.3647E+004           
9.2500E+001,5.1500E+001,-8.7414E+006,-2.6200E+007,4.7762E+004           
9.2500E+001,5.2500E+001,-8.7400E+006,-2.6196E+007,3.2744E+004           
9.2500E+001,5.3500E+001,-8.7368E+006,-2.6194E+007,1.8990E+004           
9.2500E+001,5.4500E+001,-8.7319E+006,-2.6191E+007,5.6707E+003           
9.2500E+001,5.5500E+001,-8.7271E+006,-2.6190E+007,-7.2210E+003          
9.2500E+001,5.6500E+001,-8.7206E+006,-2.6191E+007,-1.6776E+004          
9.2500E+001,5.7500E+001,-8.7138E+006,-2.6193E+007,-2.5653E+004          
9.2500E+001,5.8500E+001,-8.7074E+006,-2.6196E+007,-3.4297E+004          
9.2500E+001,5.9500E+001,-8.7005E+006,-2.6199E+007,-4.0881E+004          
9.2500E+001,6.0500E+001,-8.6933E+006,-2.6202E+007,-4.6307E+004          
9.2500E+001,6.1500E+001,-8.6860E+006,-2.6205E+007,-4.9346E+004          
9.2500E+001,6.2500E+001,-8.6785E+006,-2.6207E+007,-5.1387E+004          
9.2500E+001,6.3500E+001,-8.6719E+006,-2.6210E+007,-5.1051E+004          
9.2500E+001,6.4500E+001,-8.6654E+006,-2.6211E+007,-4.9152E+004          
9.2500E+001,6.5500E+001,-8.6596E+006,-2.6213E+007,-4.6164E+004          
9.2500E+001,6.6500E+001,-8.6539E+006,-2.6214E+007,-4.1994E+004          
